Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"224","'796","Turks and Caicos Islands","3010","Population - Est. & Proj.","561","Urban population","1000 No","2.384000","2.356000","2.355000","2.373000","2.412000","2.464000","2.522000","2.586000","2.642000","2.690000","2.730000","2.767000","2.787000","2.796000","2.801000","2.801000","2.800000","2.799000","2.803000","2.828000","2.879000","2.964000","3.072000","3.202000","3.342000","3.475000","3.594000","3.708000","3.826000","3.968000","4.155000","4.507000","4.900000","5.329000","5.774000","6.221000","6.650000","7.075000","7.512000","8.011000","8.588000","9.220000","9.946000","10.729000","11.515000","12.254000","12.921000","13.535000","14.174000","14.952000","15.957000","17.230000","18.700000","20.275000","21.821000","23.207000","24.403000","25.432000","26.325000","27.151000","27.965000","28.770000","29.541000","30.288000","30.990000","31.659000","32.288000","32.900000","33.481000","34.040000","34.590000","35.130000","35.660000","36.185000","36.697000","37.207000","37.698000","38.182000","38.661000","39.123000","39.581000","40.030000","40.475000","40.898000","41.313000","41.721000","42.112000","42.490000","42.856000","43.210000","43.552000","43.876000","44.194000","44.495000","44.781000","45.059000","45.324000","45.582000","45.819000","46.055000","46.273000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"227","'798","Tuvalu","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","4.765000","4.926000","5.050000","5.175000","5.269000","5.335000","5.389000","5.439000","5.497000","5.553000","5.598000","5.648000","5.699000","5.751000","5.752000","5.715000","5.686000","5.652000","5.624000","5.631000","5.663000","5.685000","5.692000","5.681000","5.822000","6.117000","6.404000","6.686000","6.957000","7.184000","7.366000","7.526000","7.664000","7.789000","7.902000","8.046000","8.217000","8.371000","8.518000","8.662000","8.798000","8.928000","9.038000","9.126000","9.207000","9.280000","9.342000","9.400000","9.451000","9.496000","9.544000","9.586000","9.623000","9.695000","9.816000","9.940000","10.056000","10.182000","10.321000","10.461000","10.614000","10.780000","10.934000","11.001000","10.984000","10.963000","10.930000","10.869000","10.751000","10.581000","10.399000","10.194000","9.992000","9.816000","9.646000","9.492000","9.362000","9.257000","9.171000","9.103000","9.047000","9.010000","8.988000","8.973000","8.973000","8.980000","8.992000","9.014000","9.048000","9.094000","9.140000","9.187000","9.246000","9.312000","9.377000","9.438000","9.502000","9.575000","9.648000","9.714000","9.781000","9.849000","9.914000","9.976000","10.040000","10.101000","10.166000","10.226000","10.284000","10.351000","10.415000","10.478000","10.542000","10.603000","10.668000","10.729000","10.789000","10.855000","10.924000","10.993000","11.057000","11.124000","11.191000","11.259000","11.331000","11.392000","11.449000","11.508000","11.563000","11.616000","11.675000","11.727000","11.768000","11.807000","11.849000","11.892000","11.930000","11.960000","11.992000","12.026000","12.057000","12.086000","12.115000","12.140000","12.159000","12.175000","12.194000","12.217000","12.239000","12.252000","12.269000"
"227","'798","Tuvalu","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","2.305000","2.389000","2.454000","2.515000","2.557000","2.589000","2.618000","2.640000","2.668000","2.695000","2.720000","2.747000","2.768000","2.788000","2.772000","2.724000","2.676000","2.635000","2.600000","2.591000","2.606000","2.620000","2.628000","2.626000","2.694000","2.833000","2.969000","3.103000","3.235000","3.346000","3.441000","3.525000","3.596000","3.664000","3.724000","3.803000","3.896000","3.978000","4.059000","4.144000","4.225000","4.303000","4.370000","4.422000","4.471000","4.516000","4.553000","4.590000","4.623000","4.652000","4.686000","4.720000","4.750000","4.799000","4.874000","4.954000","5.029000","5.111000","5.199000","5.290000","5.388000","5.493000","5.590000","5.632000","5.625000","5.616000","5.605000","5.586000","5.527000","5.427000","5.323000","5.213000","5.110000","5.021000","4.935000","4.859000","4.796000","4.743000","4.700000","4.668000","4.641000","4.624000","4.612000","4.605000","4.606000","4.610000","4.617000","4.627000","4.644000","4.667000","4.692000","4.715000","4.743000","4.779000","4.813000","4.844000","4.876000","4.914000","4.953000","4.986000","5.018000","5.053000","5.083000","5.115000","5.147000","5.178000","5.210000","5.239000","5.267000","5.300000","5.329000","5.356000","5.386000","5.418000","5.449000","5.473000","5.498000","5.529000","5.561000","5.593000","5.622000","5.654000","5.682000","5.712000","5.747000","5.774000","5.798000","5.822000","5.848000","5.873000","5.897000","5.920000","5.936000","5.951000","5.969000","5.987000","6.003000","6.014000","6.026000","6.038000","6.049000","6.060000","6.071000","6.077000","6.084000","6.092000","6.099000","6.109000","6.117000","6.122000","6.128000"
"227","'798","Tuvalu","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","2.460000","2.537000","2.595000","2.660000","2.712000","2.747000","2.771000","2.798000","2.829000","2.857000","2.878000","2.902000","2.932000","2.963000","2.980000","2.992000","3.009000","3.018000","3.023000","3.040000","3.057000","3.064000","3.064000","3.056000","3.128000","3.283000","3.436000","3.583000","3.723000","3.837000","3.926000","4.002000","4.067000","4.125000","4.178000","4.244000","4.322000","4.393000","4.459000","4.519000","4.573000","4.625000","4.668000","4.704000","4.737000","4.764000","4.790000","4.811000","4.828000","4.843000","4.857000","4.867000","4.873000","4.896000","4.942000","4.986000","5.026000","5.071000","5.122000","5.171000","5.226000","5.287000","5.344000","5.369000","5.359000","5.347000","5.324000","5.283000","5.224000","5.154000","5.077000","4.981000","4.882000","4.795000","4.710000","4.633000","4.566000","4.513000","4.471000","4.436000","4.407000","4.386000","4.376000","4.369000","4.367000","4.370000","4.375000","4.387000","4.404000","4.426000","4.447000","4.472000","4.503000","4.532000","4.564000","4.595000","4.627000","4.662000","4.694000","4.729000","4.763000","4.797000","4.830000","4.861000","4.893000","4.923000","4.956000","4.988000","5.018000","5.051000","5.086000","5.122000","5.155000","5.186000","5.220000","5.256000","5.290000","5.325000","5.362000","5.401000","5.435000","5.471000","5.510000","5.548000","5.583000","5.617000","5.651000","5.686000","5.715000","5.743000","5.779000","5.806000","5.831000","5.856000","5.880000","5.904000","5.927000","5.946000","5.966000","5.988000","6.008000","6.027000","6.044000","6.063000","6.075000","6.083000","6.095000","6.108000","6.122000","6.131000","6.141000"
"227","'798","Tuvalu","3010","Population - Est. & Proj.","551","Rural population","1000 No","4.588000","4.614000","4.657000","4.702000","4.767000","4.824000","4.875000","4.934000","4.994000","5.063000","5.134000","5.219000","5.302000","5.388000","5.469000","5.534000","5.591000","5.628000","5.655000","5.671000","5.690000","5.699000","5.705000","5.710000","5.712000","5.699000","5.692000","5.679000","5.667000","5.655000","5.651000","5.653000","5.671000","5.685000","5.688000","5.687000","5.642000","5.578000","5.503000","5.427000","5.342000","5.252000","5.215000","5.205000","5.187000","5.172000","5.148000","5.122000","5.100000","5.083000","5.085000","5.096000","5.122000","5.112000","5.078000","5.044000","4.995000","4.943000","4.884000","4.826000","4.760000","4.697000","4.632000","4.564000","4.496000","4.430000","4.367000","4.306000","4.245000","4.191000","4.138000","4.088000","4.041000","3.998000","3.956000","3.917000","3.879000","3.845000","3.809000","3.778000","3.748000","3.719000","3.691000","3.664000","3.637000","3.611000","3.589000","3.565000","3.544000","3.523000","3.502000","3.482000","3.459000","3.435000","3.412000","3.387000","3.364000","3.341000","3.317000","3.293000","3.270000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"227","'798","Tuvalu","3010","Population - Est. & Proj.","561","Urban population","1000 No","0.578000","0.606000","0.636000","0.669000","0.706000","0.745000","0.783000","0.826000","0.870000","0.919000","0.970000","1.027000","1.087000","1.150000","1.215000","1.281000","1.347000","1.412000","1.478000","1.543000","1.613000","1.682000","1.753000","1.827000","1.904000","1.978000","2.057000","2.137000","2.221000","2.307000","2.401000","2.501000","2.613000","2.728000","2.842000","2.963000","3.105000","3.242000","3.380000","3.520000","3.661000","3.801000","3.894000","3.951000","4.003000","4.058000","4.108000","4.155000","4.206000","4.262000","4.335000","4.416000","4.513000","4.655000","4.816000","4.983000","5.142000","5.300000","5.456000","5.615000","5.771000","5.931000","6.093000","6.255000","6.412000","6.571000","6.730000","6.886000","7.042000","7.202000","7.361000","7.521000","7.681000","7.844000","8.006000","8.167000","8.328000","8.489000","8.639000","8.798000","8.951000","9.101000","9.246000","9.389000","9.522000","9.653000","9.782000","9.901000","10.019000","10.129000","10.240000","10.352000","10.458000","10.565000","10.672000","10.771000","10.882000","10.988000","11.096000","11.203000","11.310000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"226","'800","Uganda","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","5750.913000","5911.164000","6077.040000","6249.435000","6428.378000","6613.770000","6805.459000","7003.883000","7209.757000","7423.426000","7640.973000","7862.217000","8092.231000","8333.663000","8586.363000","8849.203000","9122.864000","9408.924000","9708.632000","10014.858000","10321.603000","10618.206000","10885.796000","11144.236000","11424.846000","11725.240000","12037.294000","12359.669000","12692.113000","13002.163000","13275.741000","13556.452000","13873.631000","14221.881000","14607.677000","15023.681000","15467.579000","15954.170000","16470.483000","17010.698000","17569.897000","18155.901000","18785.032000","19445.161000","20108.801000","20665.668000","21231.550000","21856.046000","22515.806000","23257.281000","24000.150000","24745.676000","25532.870000","26352.124000","27154.515000","27963.289000","28794.003000","29653.430000","30539.553000","31451.151000","32390.802000","33354.543000","34337.438000","35337.042000","36395.539000","37531.446000","38799.152000","40177.388000","41565.831000","42999.637000","44457.152000","45910.930000","47312.719000","48656.601000","50015.092000","51384.894000","52761.469000","54144.272000","55532.558000","56922.790000","58312.940000","59703.535000","61089.056000","62464.108000","63833.868000","65205.574000","66573.733000","67942.632000","69312.208000","70669.875000","72020.418000","73372.653000","74730.004000","76090.990000","77449.521000","78797.992000","80139.175000","81478.502000","82812.095000","84130.053000","85431.202000","86718.842000","87994.728000","89259.476000","90505.891000","91729.147000","92930.867000","94115.087000","95281.800000","96426.132000","97542.311000","98640.640000","99723.532000","100778.773000","101810.173000","102815.037000","103793.951000","104749.949000","105679.495000","106581.041000","107461.466000","108317.272000","109144.755000","109944.913000","110717.753000","111470.717000","112201.024000","112898.955000","113567.433000","114203.980000","114812.179000","115393.561000","115943.223000","116468.068000","116958.194000","117410.683000","117831.254000","118229.691000","118604.118000","118950.728000","119267.678000","119548.483000","119802.177000","120030.493000","120223.595000","120394.755000","120537.698000","120644.959000","120728.726000","120794.428000","120835.192000"
"226","'800","Uganda","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","2963.994000","3039.122000","3117.307000","3198.919000","3283.857000","3372.067000","3463.454000","3558.234000","3656.807000","3759.311000","3863.820000","3970.273000","4081.139000","4197.759000","4320.033000","4447.331000","4579.929000","4718.654000","4864.163000","5012.785000","5161.529000","5303.736000","5429.979000","5552.365000","5685.841000","5829.134000","5978.904000","6133.753000","6292.511000","6438.913000","6564.958000","6692.485000","6836.997000","6995.914000","7173.771000","7368.037000","7577.495000","7811.325000","8063.252000","8327.599000","8602.071000","8890.430000","9200.825000","9527.296000","9855.960000","10131.744000","10412.516000","10723.151000","11051.934000","11421.862000","11792.400000","12164.024000","12556.083000","12963.553000","13362.565000","13765.074000","14178.926000","14607.794000","15050.621000","15506.522000","15976.604000","16459.060000","16951.274000","17451.807000","17981.739000","18550.371000","19185.091000","19875.318000","20570.964000","21289.504000","22019.413000","22747.489000","23449.750000","24122.612000","24805.126000","25495.638000","26189.430000","26886.143000","27585.264000","28284.998000","28984.357000","29683.546000","30379.803000","31070.524000","31758.294000","32446.645000","33132.863000","33819.079000","34505.270000","35185.272000","35861.423000","36537.965000","37216.543000","37896.438000","38574.731000","39247.753000","39916.748000","40584.332000","41248.634000","41904.751000","42552.084000","43192.260000","43826.168000","44454.051000","45072.363000","45678.826000","46274.198000","46860.376000","47437.419000","48002.971000","48554.212000","49096.160000","49630.000000","50149.834000","50657.479000","51151.611000","51632.577000","52101.798000","52557.530000","52999.128000","53429.948000","53848.376000","54252.708000","54643.408000","55020.478000","55387.610000","55743.541000","56083.558000","56409.222000","56719.542000","57016.293000","57300.152000","57568.795000","57825.602000","58065.805000","58288.038000","58495.060000","58691.542000","58876.678000","59048.649000","59206.378000","59346.690000","59474.024000","59589.287000","59687.626000","59775.402000","59849.531000","59906.437000","59952.010000","59988.749000","60013.308000"
"226","'800","Uganda","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","2786.919000","2872.043000","2959.733000","3050.517000","3144.521000","3241.702000","3342.005000","3445.649000","3552.950000","3664.115000","3777.153000","3891.943000","4011.093000","4135.904000","4266.329000","4401.873000","4542.935000","4690.270000","4844.470000","5002.073000","5160.075000","5314.470000","5455.817000","5591.870000","5739.006000","5896.106000","6058.391000","6225.916000","6399.602000","6563.250000","6710.783000","6863.967000","7036.635000","7225.967000","7433.907000","7655.644000","7890.084000","8142.845000","8407.231000","8683.100000","8967.826000","9265.471000","9584.207000","9917.865000","10252.841000","10533.924000","10819.033000","11132.894000","11463.872000","11835.419000","12207.750000","12581.651000","12976.788000","13388.570000","13791.950000","14198.215000","14615.077000","15045.636000","15488.932000","15944.629000","16414.197000","16895.483000","17386.163000","17885.235000","18413.800000","18981.075000","19614.061000","20302.070000","20994.867000","21710.133000","22437.740000","23163.441000","23862.969000","24533.989000","25209.966000","25889.256000","26572.039000","27258.129000","27947.294000","28637.792000","29328.582000","30019.988000","30709.253000","31393.583000","32075.574000","32758.929000","33440.870000","34123.552000","34806.938000","35484.603000","36158.995000","36834.688000","37513.462000","38194.552000","38874.790000","39550.238000","40222.428000","40894.170000","41563.461000","42225.302000","42879.118000","43526.582000","44168.560000","44805.425000","45433.529000","46050.320000","46656.670000","47254.711000","47844.381000","48423.161000","48988.099000","49544.480000","50093.533000","50628.939000","51152.694000","51663.426000","52161.374000","52648.151000","53121.965000","53581.912000","54031.518000","54468.896000","54892.048000","55301.504000","55697.275000","56083.107000","56457.482000","56815.397000","57158.211000","57484.438000","57795.887000","58093.409000","58374.429000","58642.465000","58892.389000","59122.644000","59336.194000","59538.149000","59727.440000","59902.080000","60061.301000","60201.792000","60328.153000","60441.207000","60535.969000","60619.353000","60688.166000","60738.522000","60776.716000","60805.680000","60821.884000"
"226","'800","Uganda","3010","Population - Est. & Proj.","551","Rural population","1000 No","5012.741000","5152.057000","5287.157000","5420.403000","5554.088000","5690.476000","5831.800000","5980.305000","6138.052000","6306.939000","6488.397000","6683.131000","6890.738000","7109.718000","7337.780000","7572.853000","7815.385000","8064.602000","8315.418000","8561.533000","8816.623000","9065.500000","9307.964000","9550.033000","9800.202000","10064.872000","10346.875000","10645.354000","10958.419000","11282.691000","11604.080000","11917.194000","12237.943000","12571.914000","12926.372000","13306.218000","13713.216000","14144.331000","14592.788000","15049.520000","15507.403000","15974.068000","16453.782000","16936.795000","17422.205000","17910.474000","18400.077000","18893.474000","19398.646000","19926.621000","20484.903000","21076.726000","21699.290000","22348.557000","23017.847000","23702.764000","24401.496000","25115.006000","25842.671000","26585.117000","27341.361000","28110.753000","28891.600000","29683.100000","30482.665000","31289.039000","32101.656000","32920.646000","33745.480000","34576.219000","35412.691000","36254.141000","37099.636000","37948.628000","38800.566000","39654.788000","40510.502000","41366.739000","42222.468000","43076.546000","43927.928000","44775.793000","45619.326000","46457.450000","47289.113000","48113.433000","48929.859000","49738.119000","50538.120000","51330.071000","52114.598000","52893.353000","53653.655000","54396.516000","55121.076000","55826.472000","56511.753000","57175.990000","57818.384000","58438.177000","59034.585000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"226","'800","Uganda","3010","Population - Est. & Proj.","561","Urban population","1000 No","145.449000","156.611000","168.383000","180.836000","194.120000","208.359000","223.717000","240.324000","258.411000","278.166000","299.817000","323.502000","349.436000","377.711000","408.418000","441.548000","477.391000","516.074000","557.502000","601.300000","629.441000","654.899000","680.416000","706.396000","733.514000","762.275000","792.958000","825.513000","859.888000","895.853000","945.460000","1013.015000","1085.389000","1163.357000","1248.098000","1340.406000","1441.305000","1551.080000","1669.745000","1796.570000","1931.504000","2066.370000","2199.107000","2338.627000","2485.429000","2639.817000","2802.041000","2972.457000","3153.143000","3346.374000","3554.371000","3778.166000","4018.758000","4276.263000","4550.589000","4841.176000","5149.166000","5475.481000","5821.225000","6186.778000","6573.772000","6982.895000","7415.196000","7870.626000","8350.673000","8855.831000","9386.309000","9942.312000","10525.083000","11135.655000","11775.012000","12443.945000","13143.166000","13873.500000","14635.755000","15430.672000","16258.910000","17121.008000","18017.417000","18948.465000","19914.432000","20915.607000","21952.176000","23024.088000","24131.144000","25273.067000","26449.553000","27660.227000","28904.529000","30181.661000","31490.363000","32828.192000","34206.980000","35625.097000","37082.775000","38580.183000","40117.367000","41694.321000","43311.050000","44967.525000","46663.616000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"230","'804","Ukraine","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52323.671000","52350.126000","52075.998000","51665.539000","51226.108000","50786.885000","50379.731000","49976.446000","49556.660000","49106.856000","48677.281000","48315.136000","47979.507000","47585.556000","47278.694000","47062.798000","46819.176000","46623.731000","46456.002000","46307.853000","46210.056000","46126.770000","45972.380000","45784.896000","45616.832000","45436.041000","45208.907000","44957.458000","44680.014000","44298.640000","41048.766000","37732.836000","37860.221000","38980.376000","39535.849000","39245.209000","38952.090000","38654.410000","38353.853000","38050.627000","37746.691000","37442.089000","37135.845000","36828.147000","36519.766000","36209.677000","35897.707000","35584.260000","35270.911000","34957.579000","34641.775000","34324.131000","34004.077000","33680.445000","33351.501000","33017.829000","32680.966000","32338.511000","31990.132000","31637.037000","31279.508000","30918.134000","30553.302000","30184.826000","29813.404000","29440.036000","29064.245000","28687.608000","28311.316000","27934.837000","27558.866000","27183.877000","26809.365000","26435.852000","26063.988000","25693.807000","25325.528000","24959.026000","24594.157000","24231.503000","23871.748000","23513.836000","23157.183000","22803.047000","22451.642000","22103.143000","21757.661000","21415.193000","21075.891000","20740.020000","20407.637000","20079.120000","19754.669000","19435.120000","19120.589000","18810.274000","18504.962000","18204.739000","17908.877000","17617.727000","17331.500000","17049.585000","16772.226000","16499.788000","16231.641000","15967.102000","15706.495000","15449.878000","15197.403000"
"230","'804","Ukraine","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24325.726000","24362.425000","24250.389000","24069.836000","23871.172000","23670.578000","23486.441000","23301.612000","23101.420000","22881.796000","22672.699000","22499.149000","22335.725000","22137.958000","21985.022000","21878.929000","21757.438000","21665.336000","21592.632000","21529.805000","21496.222000","21470.609000","21404.573000","21322.230000","21251.064000","21173.214000","21070.612000","20953.130000","20820.757000","20644.066000","19117.441000","17544.336000","17598.051000","18137.513000","18406.434000","18269.985000","18132.657000","17993.449000","17853.206000","17712.037000","17570.873000","17429.745000","17288.202000","17146.333000","17004.502000","16862.196000","16719.375000","16576.203000","16433.376000","16290.818000","16147.280000","16003.074000","15857.924000","15711.323000","15562.395000","15411.289000","15258.646000","15103.274000","14945.057000","14784.621000","14622.073000","14457.603000","14291.451000","14123.613000","13954.381000","13784.244000","13612.996000","13441.442000","13270.192000","13098.988000","12928.211000","12758.063000","12588.262000","12419.016000","12250.612000","12083.034000","11916.295000","11750.380000","11585.272000","11421.190000","11258.477000","11096.647000","10935.397000","10775.313000","10616.510000","10459.083000","10303.065000","10148.447000","9995.301000","9843.756000","9693.838000","9545.743000","9399.538000","9255.516000","9113.697000","8973.674000","8835.815000","8700.146000","8566.230000","8434.199000","8304.099000","8175.642000","8048.980000","7924.264000","7801.184000","7679.443000","7559.253000","7440.704000","7323.930000"
"230","'804","Ukraine","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27997.945000","27987.701000","27825.609000","27595.704000","27354.937000","27116.306000","26893.290000","26674.835000","26455.240000","26225.059000","26004.582000","25815.987000","25643.782000","25447.598000","25293.672000","25183.869000","25061.737000","24958.395000","24863.371000","24778.049000","24713.834000","24656.160000","24567.807000","24462.666000","24365.768000","24262.827000","24138.294000","24004.328000","23859.258000","23654.574000","21931.325000","20188.500000","20262.171000","20842.863000","21129.414000","20975.223000","20819.434000","20660.960000","20500.647000","20338.589000","20175.819000","20012.344000","19847.643000","19681.815000","19515.263000","19347.480000","19178.332000","19008.057000","18837.535000","18666.761000","18494.495000","18321.057000","18146.153000","17969.122000","17789.107000","17606.541000","17422.320000","17235.236000","17045.075000","16852.416000","16657.435000","16460.530000","16261.852000","16061.213000","15859.022000","15655.792000","15451.249000","15246.167000","15041.124000","14835.848000","14630.655000","14425.815000","14221.103000","14016.836000","13813.377000","13610.773000","13409.234000","13208.645000","13008.885000","12810.313000","12613.271000","12417.189000","12221.787000","12027.734000","11835.132000","11644.060000","11454.596000","11266.746000","11080.589000","10896.264000","10713.799000","10533.377000","10355.131000","10179.603000","10006.892000","9836.601000","9669.147000","9504.594000","9342.647000","9183.528000","9027.401000","8873.942000","8723.246000","8575.524000","8430.458000","8287.658000","8147.242000","8009.173000","7873.474000"
"230","'804","Ukraine","3010","Population - Est. & Proj.","551","Rural population","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17052.692000","16999.696000","16924.161000","16823.731000","16697.277000","16548.086000","16383.511000","16213.678000","16046.507000","15884.189000","15697.688000","15498.315000","15299.601000","15103.966000","14931.773000","14775.381000","14629.477000","14487.124000","14380.838000","14270.405000","14157.020000","14042.196000","13928.187000","13816.730000","13707.753000","13600.408000","13487.744000","13369.270000","13244.602000","13113.807000","12977.042000","12834.111000","12684.796000","12529.028000","12366.919000","12198.806000","12025.153000","11846.560000","11663.582000","11476.535000","11285.786000","11091.970000","10895.794000","10697.858000","10498.543000","10298.109000","10096.854000","9895.043000","9692.932000","9490.841000","9289.092000","9088.099000","8890.669000","8697.013000","8507.034000","8320.639000","8137.663000","7957.930000","7781.295000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"230","'804","Ukraine","3010","Population - Est. & Proj.","561","Urban population","1000 No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34364.740000","34317.940000","34225.376000","34081.946000","33885.179000","33641.228000","33365.070000","33077.114000","32793.567000","32518.696000","32281.904000","32082.244000","31916.365000","31788.197000","31684.616000","31610.974000","31556.953000","31506.900000","31411.663000","31305.902000","31192.313000","31073.589000","30955.239000","30840.974000","30730.872000","30622.539000","30521.470000","30425.950000","30334.632000","30247.163000","30163.369000","30082.220000","30002.585000","29923.619000","29844.856000","29766.337000","29688.394000","29611.690000","29536.792000","29463.676000","29392.423000","29323.829000","29258.917000","29198.482000","29142.749000","29091.616000","29045.069000","29002.968000","28965.081000","28931.269000","28901.152000","28873.808000","28845.660000","28815.838000","28784.208000","28750.661000","28714.807000","28676.186000","28634.407000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"225","'784","United Arab Emirates","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","74.512000","79.540000","84.761000","90.147000","95.653000","101.258000","106.963000","112.784000","118.762000","124.937000","131.334000","137.989000","144.946000","152.211000","159.692000","167.103000","173.976000","179.700000","199.416000","239.660000","286.536000","335.027000","385.014000","436.399000","489.087000","542.856000","615.866000","710.209000","809.274000","912.010000","1015.700000","1099.855000","1166.370000","1235.305000","1305.996000","1377.911000","1467.383000","1574.244000","1681.788000","1789.851000","1898.220000","2006.626000","2114.730000","2222.093000","2328.188000","2434.662000","2597.564000","2817.410000","3040.421000","3266.009000","3493.575000","3723.590000","3956.826000","4192.457000","4428.967000","4664.790000","5009.100000","5624.635000","6302.664000","6707.058000","6938.363000","7199.423000","7497.118000","7831.847000","8236.874000","8674.633000","9030.873000","9234.327000","9346.870000","9377.847000","9448.524000","9789.048000","10242.086000","10642.081000","11027.129000","11346.000000","11574.682000","11755.595000","11912.256000","12054.640000","12190.605000","12327.111000","12467.816000","12612.265000","12760.076000","12910.702000","13063.716000","13218.798000","13375.742000","13534.189000","13693.776000","13854.524000","14016.332000","14179.095000","14342.811000","14507.366000","14673.759000","14843.817000","15016.877000","15191.614000","15367.392000","15543.672000","15720.976000","15900.020000","16081.439000","16264.889000","16450.041000","16637.528000","16827.635000","17020.197000","17214.830000","17412.137000","17613.168000","17817.880000","18026.058000","18237.403000","18451.478000","18668.363000","18888.000000","19110.154000","19334.289000","19560.134000","19787.409000","20015.900000","20245.058000","20474.288000","20703.707000","20933.012000","21161.825000","21389.974000","21617.417000","21844.113000","22070.029000","22295.061000","22519.026000","22741.916000","22964.204000","23186.347000","23408.452000","23630.654000","23852.866000","24075.187000","24298.127000","24521.988000","24747.048000","24973.506000","25201.603000","25431.504000","25663.508000","25897.696000","26134.299000"
